StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA
3281,16,0,Asian,High School,7.603899959503550,2,1,Low,1,0,1,0,3.228448079477930
2521,16,0,Caucasian,High School,19.257409880036200,0,0,Very High,0,0,0,0,3.524855822624970
2854,15,0,Other,Some College,8.511117553934350,0,1,High,0,1,0,0,3.823801327886920
2137,17,1,Other,High School,0.5834133714814890,1,0,Moderate,0,1,1,0,3.204313181292440
3313,17,0,Caucasian,Bachelor,1.994524077067360,28,0,Very High,1,0,0,1,0.6743629436081450
2632,17,1,Asian,Some College,15.357218462517100,4,0,Moderate,0,0,0,0,2.7837652099236300
2999,17,1,Caucasian,Some College,5.478297412598070,14,0,Very High,0,1,0,0,2.195712898261990
1664,16,0,Other,Some College,17.381981374494600,27,0,Moderate,1,0,0,0,0.7478339441237740
1684,18,1,Asian,Bachelor,3.9337711646242600,8,1,High,0,1,0,0,2.528774574406830
2258,17,0,Other,High School,17.248682602823100,26,1,High,1,0,0,0,1.1158787303056900
1318,15,1,Caucasian,Some College,11.389647762731800,3,1,High,1,0,0,0,3.191046118219920
1649,18,0,Caucasian,Some College,9.03277991037676,23,0,Low,0,0,1,0,0.8526823634027510
2435,18,1,Caucasian,High School,8.362631995872450,25,0,Moderate,0,0,0,0,0.7508880429586310
2480,18,0,Caucasian,Higher,8.978234451855800,3,0,Moderate,0,1,0,0,2.747908442514610
1710,18,0,Asian,High School,16.452958543877800,19,0,Moderate,1,1,0,0,1.8228292080685800
2283,15,0,African American,Some College,19.136293411817600,8,1,Very High,0,0,0,0,2.9289482377250700
2769,17,0,African American,Some College,6.069064328992120,29,0,Very High,1,1,1,1,1.035181530409910
1973,15,1,Other,Some College,6.418708766388810,27,0,Moderate,1,0,1,0,0.6767710334068530
2307,18,1,Other,Some College,18.55582958750630,10,0,High,0,1,0,0,2.815003047977990
2401,17,0,African American,,13.552223641991900,12,0,High,1,0,0,0,2.520673675043250
2409,17,1,Caucasian,Some College,9.270956785178440,15,0,Moderate,1,1,0,1,1.5452551045197000
3238,17,0,African American,Bachelor,2.2078846849986800,21,1,High,0,0,0,0,1.3339741028791100
2497,18,0,African American,Bachelor,9.952991090104360,5,0,Moderate,1,0,0,0,2.905973097807370
3039,16,0,African American,Higher,0.4691804344230890,11,0,Moderate,0,0,0,0,1.945989188418630
2530,18,0,Caucasian,High School,10.08842079430430,13,0,Low,0,0,0,0,1.8208437343058600
2664,17,0,Caucasian,Some College,0.9831704724285520,6,1,Low,0,0,0,0,2.573440474302300
2355,16,1,African American,Some College,18.19110856874410,25,0,Low,0,0,1,0,0.6903478839140330
3335,15,0,Other,Some College,10.89062585809020,9,0,Moderate,1,0,0,0,2.226513595090380
3351,18,1,Caucasian,Some College,17.81648263021260,24,0,Moderate,0,0,1,0,0.8722095356275660
2644,16,0,Other,Some College,6.845311855794920,13,0,,0,0,1,0,1.8526717410372400
2052,15,1,Other,Some College,2.5160467269210300,14,1,High,1,0,0,0,2.2538711785078200
1796,17,1,Caucasian,Some College,12.740951070072600,14,0,Low,0,0,0,0,1.7174586153875400
2598,15,1,Asian,Some College,8.22821863520931,12,0,High,0,0,0,1,2.142708088227000
2820,17,1,African American,Bachelor,10.298589907849700,11,1,,1,0,0,0,2.295213477500580
2723,17,1,African American,Some College,1.5018729161062800,16,0,Moderate,1,0,0,0,1.479668777301300
2184,18,0,Caucasian,,3.1707231699984700,10,1,Moderate,0,0,1,0,2.4190289368571500
2060,18,0,African American,,10.9604299445827,8,1,Moderate,1,0,1,0,3.0549241250380600
1541,17,0,Caucasian,,4.465108021387220,20,0,Moderate,1,0,0,0,0.8177142023856210
2679,16,0,Caucasian,Bachelor,9.636745071525160,24,0,,0,0,0,0,0.632826221112053
2758,15,1,Asian,Bachelor,13.3520342716647,2,0,Moderate,0,0,1,0,3.054990810980980
2924,17,0,Caucasian,Some College,7.56392699056438,4,0,,0,0,0,1,1.953200561311370
1096,16,1,Asian,Bachelor,19.278320241463800,29,0,High,0,0,0,1,0.7329082339013870
2021,17,1,Caucasian,High School,13.54607918596280,2,1,High,1,1,0,0,3.520612391633880
1564,17,0,African American,High School,1.5739715341501900,6,0,,0,0,1,0,2.328311711261720
1864,16,1,Caucasian,Some College,19.46090699028320,1,0,,1,0,0,0,3.301690512687680
2485,17,0,Caucasian,High School,8.674474056628420,13,1,High,0,0,1,0,2.3345256438757400
2882,16,1,Caucasian,Some College,4.567112283576950,7,1,Moderate,1,0,1,0,2.882958070804150
2039,15,0,African American,Some College,7.589227611869300,5,0,Low,1,1,0,0,2.6226010520500800
1207,18,0,Caucasian,Higher,19.74200171848230,26,1,Low,1,0,0,0,0.94573087329995
1393,18,1,Asian,Bachelor,16.412831207089600,24,1,Low,1,0,0,0,1.206150230255100
1871,15,0,Caucasian,High School,14.150456379560900,26,0,High,0,0,0,0,0.8659455421420210
1398,16,1,Other,Bachelor,14.926276251381500,6,0,High,0,0,0,0,2.813211008121630
3299,17,0,Caucasian,Some College,18.36386316923410,10,0,High,0,1,0,1,2.5559753763709500
2029,15,0,Asian,Bachelor,13.281482423996700,29,0,Low,0,0,0,0,0.3931864713624300
2486,17,0,Asian,Some College,8.241872192650780,7,1,High,0,0,0,0,2.8447322620424900
1961,15,0,Other,High School,7.924946936328120,6,0,Low,0,1,0,0,2.397182557625910
2571,16,0,Caucasian,Bachelor,2.9909863711388900,7,0,Very High,0,0,0,0,2.215087048853620
2896,17,0,African American,Some College,15.033595340628500,1,0,Low,0,0,0,0,2.9747406949660400
3147,15,0,Caucasian,High School,12.32448503213910,0,0,Low,1,0,0,0,3.3339700023673500
1805,16,1,Other,Bachelor,4.006796421928850,28,1,Moderate,0,0,0,0,0.1525907792336780
2752,18,0,Asian,High School,3.283699281127180,18,0,Moderate,0,0,0,0,1.3276664298868400
1503,15,0,Caucasian,Higher,1.471267084315310,6,0,High,1,0,0,0,2.615347947639850
1780,17,0,Caucasian,High School,10.596181141401100,22,0,,1,0,0,0,0.7626843112270510
2864,16,1,African American,Bachelor,4.234335569239310,13,0,High,1,0,0,0,2.126276926186900
1201,17,0,African American,Some College,10.546217912847900,18,0,Low,0,0,1,0,1.6434624040739600
3183,17,0,Asian,Bachelor,17.08691965565430,25,1,Moderate,0,0,0,0,1.3055845144948000
3089,18,0,Caucasian,Some College,16.214413458903500,23,1,Low,0,1,0,0,1.230428755834960
3279,15,1,Caucasian,Some College,17.18869165667100,4,0,Moderate,0,1,0,0,3.2759034528026700
2797,17,1,African American,Bachelor,5.499583839472800,0,0,Very High,0,1,0,0,3.2620199899463700
1379,16,0,Caucasian,High School,12.61177394617090,10,0,High,0,0,1,0,2.373993481435850
1419,18,0,Caucasian,Some College,2.351144982418730,8,0,Low,1,1,0,0,2.2708411075244200
2699,15,1,Asian,Some College,18.493022108103600,7,0,Moderate,0,0,0,0,2.8684641563014500
1392,17,1,Asian,Bachelor,1.1031318120357100,1,0,Moderate,1,0,0,0,2.8560385143532100
2523,15,0,Other,High School,9.423451187562840,8,0,High,1,1,0,0,2.570682492309760
2163,16,1,Caucasian,High School,9.25238543867459,21,1,High,0,0,0,0,1.7511633575642400
2496,15,0,African American,High School,2.7186549473464100,5,0,Moderate,0,0,1,0,2.3311089198970900
3028,18,0,Caucasian,,9.526765869887320,28,1,High,0,0,0,0,0.9590415228646010
2153,18,0,Asian,Some College,17.284612045231100,5,1,Moderate,0,0,1,0,3.1794507681007700
2368,16,0,Asian,Some College,13.183110892002700,21,0,High,0,1,0,0,1.6255519548363600
1065,17,0,Caucasian,Some College,16.388557073407300,3,1,Very High,0,0,0,0,3.347356743507810
3063,17,0,Asian,Some College,9.924389589798490,28,1,Very High,0,0,0,0,0.7289188138326560
2181,16,1,Asian,Some College,5.638591035031220,19,0,Low,0,0,1,0,0.8972169272385860
1493,15,1,Caucasian,High School,17.41935199725090,17,0,High,0,1,0,0,2.0706693123979400
1380,15,0,Caucasian,Some College,8.991978120154750,10,1,High,1,0,0,0,2.8304044557095500
3236,18,1,African American,Some College,13.4194941897157,20,0,Moderate,1,0,0,0,1.325172784257980
1764,16,0,African American,,9.507181353617370,10,1,Moderate,0,1,0,0,2.44385726431874
3265,16,0,Asian,High School,3.423694876702510,27,0,High,1,0,0,0,0.5575488870769550
1792,18,1,Caucasian,High School,0.6559974855379200,15,0,Very High,0,0,0,0,1.3881389762566800
2077,16,0,Asian,Some College,0.2134025401232550,23,1,Moderate,0,1,0,0,0.875367123899009
1879,15,0,Caucasian,Bachelor,16.027430709272700,0,0,High,1,0,0,0,3.3695843618328000
1338,17,0,Caucasian,Bachelor,2.2571628942552400,11,0,Moderate,0,1,0,0,1.9493060573283000
2017,16,1,Caucasian,High School,6.700171399153920,14,0,High,0,0,0,0,1.9400069221827000
2276,18,1,Caucasian,Bachelor,2.3002187365619600,28,1,,0,0,0,0,0.3817684951501580
1456,17,1,Caucasian,High School,12.064442713159300,22,0,,1,1,0,1,1.30141801379926
1816,15,0,Asian,Some College,4.568517046168400,28,0,Moderate,0,0,1,0,0.0197984850174091
3318,15,1,African American,High School,3.583593492506450,20,0,High,1,0,0,0,0.9538406849215220
1996,15,0,African American,High School,16.051214963032600,13,0,High,0,1,0,0,1.892745844623000
2982,18,0,Caucasian,Bachelor,12.099000262954100,19,0,Low,1,0,1,0,1.6306137401298500
1202,18,1,African American,High School,8.055710680929900,18,0,Low,0,0,0,0,1.2348440407820200
1162,15,1,Other,Bachelor,5.370001523949910,22,1,High,0,0,0,0,1.293573556445950
2580,17,1,African American,Some College,17.09234926303670,18,0,,0,1,0,0,1.3775728397779800
1703,15,0,Caucasian,High School,12.94444566795710,12,0,High,1,0,1,1,2.709889487418110
2501,17,1,African American,High School,2.873752503684260,29,0,Low,0,0,0,0,0.0
2130,16,0,Caucasian,Some College,4.0227308518075500,19,1,Low,1,0,0,0,0.8765441058695890
2022,15,1,Caucasian,,5.791654093414540,2,0,Low,1,0,0,0,2.8159732956810700
2586,16,1,African American,Bachelor,13.427360177935900,22,0,Low,1,1,0,0,1.46754910281344
2956,15,1,African American,Bachelor,14.922619564772800,9,0,Low,0,0,0,1,2.4571875145361600
3254,16,0,Asian,Some College,16.57334287067190,20,1,Moderate,0,0,1,0,1.6806611823420300
1035,16,0,Caucasian,Bachelor,9.126336411019250,27,1,Moderate,1,1,0,0,1.1409594184203400
1776,15,0,Caucasian,Some College,1.265253436413500,2,1,Low,0,1,0,0,3.127617865184040
2479,16,1,Caucasian,High School,7.42926678668943,15,1,High,1,0,0,0,2.158610170146600
2391,16,1,Caucasian,Some College,18.38076554057340,29,0,Very High,0,0,0,0,0.9082386041357370
3140,16,1,Caucasian,Some College,1.998637541088190,13,0,Low,1,0,0,0,1.7820606670994400
2364,16,0,Caucasian,Some College,17.562303939714000,22,0,High,0,0,0,0,1.1680520002406800
3042,17,0,Other,Bachelor,18.215898610199000,17,0,High,0,1,0,0,1.7119846768416200
1242,17,1,Caucasian,Some College,3.636169313339000,13,0,,1,1,0,0,1.6413414427787100
3062,16,1,Asian,High School,2.010607173836720,25,0,Moderate,1,1,0,0,0.6657412071192980
1601,15,1,African American,Some College,6.82095745661247,7,0,Low,1,1,0,0,2.446157080635820
2298,15,1,Caucasian,Higher,3.4220495682680400,1,0,Moderate,0,1,0,0,3.205425334412310
3215,16,0,Asian,High School,18.982249137764900,19,0,High,0,0,0,0,1.499701931968680
3069,16,1,Caucasian,Bachelor,9.850437080410170,16,0,Low,1,0,0,0,1.7570919535414900
1647,15,0,Caucasian,Some College,8.237045662889940,29,0,High,0,0,0,1,0.2416256282208840
2529,16,0,Other,Some College,5.252672247321470,2,0,Low,0,0,0,0,2.705024407226970
2268,18,0,Other,Higher,8.32434062064629,17,0,High,0,0,0,0,1.1674254127713400
2900,16,1,Caucasian,High School,14.81559734321350,5,1,High,0,0,0,1,3.219685483262610
1563,17,1,Other,,13.305456724738200,29,1,High,0,0,1,0,0.7834866400151180
1190,16,0,Asian,Some College,7.464147382102540,21,1,High,0,0,0,0,1.36559111032951
2807,18,0,Caucasian,Some College,12.74890757435800,7,1,High,0,1,0,0,3.01480253360998
1976,16,1,Caucasian,High School,16.476034998410800,14,1,Moderate,0,0,0,0,1.9226882349760100
3048,17,1,Caucasian,,5.327552828600480,26,1,Low,0,1,0,0,0.6550115881417290
2083,15,0,Asian,Some College,12.274159390874900,7,0,High,0,0,1,0,2.49283810766837
1475,17,1,African American,Some College,1.444586965449560,24,0,,0,0,0,0,0.0
1748,17,0,Caucasian,High School,1.591762947440850,5,0,High,0,0,0,0,2.513286133011630
3301,15,0,Caucasian,Some College,19.57712030356470,21,1,Moderate,1,0,0,0,2.0956913654305800
1022,15,0,Caucasian,Some College,15.32314203165560,25,0,Low,1,0,0,0,0.3468940367050150
1460,17,0,Caucasian,Bachelor,0.8769370499325980,3,1,Moderate,0,1,1,0,3.0042333028010900
2185,18,1,Caucasian,Bachelor,16.253860867515600,19,1,High,1,0,0,0,2.13144706871876
3325,17,1,African American,Bachelor,10.333285196877500,27,0,Moderate,0,0,0,0,0.4733008709069620
1956,17,0,Caucasian,Some College,12.171431863479500,13,0,Very High,0,0,0,1,1.7524968355130000
2216,15,1,Caucasian,High School,1.7926354660923600,5,0,Low,1,0,1,0,2.434532444006980
2516,16,0,Caucasian,High School,13.165675668523100,5,1,High,0,0,1,0,3.102745561433280
1770,15,0,Caucasian,Some College,2.8173720790172300,6,1,,0,1,0,0,2.5896707308558000
2686,15,0,Caucasian,Some College,16.3420426600523,21,1,Low,0,1,0,0,1.2720101075733900
1131,18,1,Caucasian,High School,16.65988277106000,9,0,Low,0,0,0,0,2.1047955879699000
3136,15,1,Other,Some College,6.997233884449570,11,1,High,0,0,1,0,2.920181898407060
2483,16,1,Caucasian,Higher,3.115032457310600,19,0,High,0,1,0,0,1.1678958000789400
1331,15,1,Asian,High School,8.299955167415090,4,0,Moderate,1,1,1,0,3.387938347765990
2239,15,1,Asian,Bachelor,2.6703110270563900,28,0,High,0,0,0,0,0.205067960146301
1467,18,0,Caucasian,High School,8.765972160663320,17,0,Very High,0,0,0,0,1.666702257521600
3170,18,1,Caucasian,,19.96842467847550,24,0,Low,0,0,0,0,0.9062765162662460
2639,15,0,African American,,13.092423870309300,13,1,Low,0,0,0,0,1.5956273665141500
2096,16,0,Caucasian,Some College,2.159248962216710,19,0,Very High,0,1,0,0,1.523945155165540
2131,16,1,Caucasian,Some College,3.57257753508599,14,1,Moderate,1,1,0,0,2.051919032041660
2295,18,0,Other,Some College,4.402584883950530,20,0,High,0,0,0,0,1.3489974202990600
1861,18,0,African American,Some College,5.427627901591690,27,0,Moderate,0,0,0,0,0.0120634896338959
